Date,Close,High,Low,Open,Volume,PctChange,Digit
,AAPL,AAPL,AAPL,AAPL,AAPL,,
2025-06-20,200.39019775390625,201.08807102199273,196.2627584683704,197.63857663438114,96813500,2.248453964545738,3
2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775666,55814300,0.24875174867879934,2
2025-06-24,199.6923065185547,202.82277936444737,199.59260382672892,201.9753521214132,54064000,-0.595536495551996,2
2025-06-25,200.94850158691406,203.05210084338043,200.01135094007643,200.83883469818846,39525700,0.6290653306879612,2
2025-06-26,200.39019775390625,202.025221644493,198.85487656411598,200.81888589983927,50799100,-0.27783428520183895,2
2025-06-27,200.46995544433594,202.60346239871808,199.39323017588663,201.2774955925489,73188600,0.039801193533239854,2
2025-06-30,204.54754638671875,206.7608124915243,198.6554726965608,201.39712965217615,91912800,2.034015986757187,3
2025-07-01,207.18951416015625,209.55231908550664,205.51460310500556,206.04299395149746,78788900,1.2916154801693835,3
2025-07-02,211.79550170898438,212.6927652029137,207.50854401160626,208.27621224418834,67941800,2.2230794678478327,3
2025-07-03,212.90213012695312,213.9987837940836,211.16740350258758,211.5063683517463,34955800,0.5224985464938214,2
2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.03474730839852,50229000,-1.6857962234552382,1
2025-07-08,209.3728485107422,210.78853856973336,207.81758380403343,209.46258702266434,42848900,0.028576554438819457,2
2025-07-09,210.49942016601562,210.68884615759353,206.5913149088396,208.89430414855983,48749400,0.5380696032397214,2
2025-07-10,211.7655792236328,212.83232507172787,209.39279496736208,209.87133445003573,44443600,0.6015023968325428,2
2025-07-11,210.51937866210938,211.48643705736623,209.2233196075129,209.931172276849,39765800,-0.588481171535149,2
2025-07-14,207.98707580566406,210.27013683517245,206.91035052542594,209.29309904361602,38840100,-1.2028834934525112,1
2025-07-15,208.4755859375,211.24715053377864,208.28615994072268,208.5852528191871,42296300,0.23487523440752778,2
2025-07-16,209.52239990234375,211.75559423754484,208.00700716596054,209.6619745482938,47490500,0.5021278439565569,2
2025-07-17,209.38284301757812,211.1574416148312,208.95413964633332,209.93117746335784,48068100,-0.06660714311723659,2
2025-07-18,210.53929138183594,211.1474413046512,209.06378582955284,210.23023432823226,48974600,0.5523128579167924,2
2025-07-21,211.83535766601562,215.12534891613055,210.98794558852114,211.45652088357517,51377400,0.615593543453663,2
2025-07-22,213.74952697753906,214.29786137817433,211.58611235366487,212.49335516085276,46404100,0.9036118108957769,2
2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300,-0.11660239162684105,2
2025-07-24,213.11148071289062,215.03563331063384,212.8821827557749,213.25105536667797,46022600,-0.18211179209767225,2
2025-07-25,213.2311248779297,214.58699944946258,212.7525701732737,214.04862920984866,40268800,0.056141585914959435,2
2025-07-28,213.40060424804688,214.19818019857897,212.41360229785764,213.3806606658472,37858000,0.07948153451529105,2
2025-07-29,210.62904357910156,214.1582970701604,210.18041185237743,213.53020352524888,51411700,-1.2987595225943172,1
2025-07-30,208.415771484375,211.74563469104578,207.0898047125579,211.25711581327238,45512500,-1.0507915039244642,1
2025-07-31,206.9402618408203,209.2033639475293,206.5315020865265,207.85746883247032,80698400,-0.7079644851470834,2
2025-08-01,201.76602172851562,212.93203997684435,200.88868661623732,210.23025491744008,104434500,-2.500354482147482,1
2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300,0.4792959023176335,2
2025-08-05,202.30438232421875,204.71703873665678,201.5466934780596,202.78292184745098,44155100,-0.21145818084247203,2
2025-08-06,212.60302734375,214.72657006985978,204.96626313259566,205.00615029681612,108483100,5.090668279753996,3
2025-08-07,219.3624725341797,220.1799921230299,215.92294217468134,218.21596748517925,90224800,3.179373913382988,3
2025-08-08,228.65420532226562,230.29919347638386,218.58484056145957,220.16004899168945,113854000,4.235789595523531,3
2025-08-11,226.74781799316406,229.12329528601256,224.3324234952035,227.4864157407103,61806100,-0.8337425180589553,2
2025-08-12,229.21310424804688,230.36092560837628,226.63802588155738,227.57622481823222,55626200,1.0872370357086103,3
2025-08-13,232.88612365722656,234.55294488479396,229.99163136972763,230.6304284784954,69878500,1.6024473911425474,3
2025-08-14,232.33717346191406,234.67271834509882,230.41085227691244,233.61473725595164,51916300,-0.2357161460252888,2
2025-08-15,231.1494140625,233.834298979768,228.9036945156081,233.5548328767578,56038700,-0.5112222817020617,2
2025-08-18,230.45074462890625,232.67649791960375,229.6722297518056,231.2592012143754,37476200,-0.30225879499951036,2
2025-08-19,230.1213836669922,232.42698672077375,228.9136940815642,230.84001516813981,39402600,-0.14292032878627792,2
2025-08-20,225.5800323486328,230.0315543310328,225.3404986724704,229.54248102593337,42263900,-1.9734590701623533,1
2025-08-21,224.47213745117188,226.08906587116957,223.3542730460458,225.8395414786139,30621200,-0.4911316333835347,2
2025-08-22,227.3267059326172,228.65417758009713,224.98118568943215,225.73973438952316,42477800,1.2716805363276906,3
2025-08-25,226.7278594970703,228.86378779922748,225.79962078901826,226.0491451945495,30983100,-0.2634298654397349,2
2025-08-26,228.87376403808594,229.0534295301293,224.26255788237486,226.43840339540802,54575100,0.9464670754514737,2
2025-08-27,230.05152893066406,230.46073738560713,227.82576024347395,228.17510050695543,31259500,0.5145914812595631,2
2025-08-28,232.11758422851562,232.9659733126178,228.90370861616245,230.3809040856524,38074700,0.8980837064874514,2
2025-08-29,231.69837951660156,232.9360260407387,230.92984008944924,232.0676707602769,39418400,-0.18060015285242814,2
2025-09-02,229.28298950195312,230.4108447009183,226.53822101083426,228.81388239599917,44075600,-1.0424716908628007,1
2025-09-03,238.01634216308594,238.395624134605,233.9141603097862,236.75874463665696,66427800,3.808984120498149,3
2025-09-04,239.3238525390625,239.4436193831587,236.28964239378743,237.9963808412042,47549400,0.5493363876168944,2
2025-09-05,239.2340087890625,240.86091270031892,238.03629475202086,239.54341659874092,54870400,-0.037540658420298634,2
2025-09-08,237.42745971679688,239.69313028194867,235.89038089866295,238.84475646782593,48999500,-0.7551389041256629,2
2025-09-09,233.9041748046875,238.3257397896772,232.9160527142261,236.54912730927947,66313900,-1.4839416284502027,1
2025-09-10,226.35855102539062,231.97784546194652,225.52015268533836,231.7482872752143,83440800,-3.225946602106422,1
2025-09-11,229.59239196777344,230.01159113632517,226.21881717306923,226.44839058875493,50208600,1.4286365271970913,3
2025-09-12,233.62472534179688,234.0638755168574,228.58432913969838,228.78394562468256,55824200,1.7563009555601639,3
2025-09-15,236.24969482421875,237.7368657054393,234.58287368836292,236.54912714503797,42699500,1.123583763910907,3
2025-09-16,237.6969451904297,240.76111223381088,235.87043992435724,236.72878926810645,63421100,0.6125935389198034,2
2025-09-17,238.5353546142578,239.6432435766681,237.27774187166392,238.5153883976145,46508000,0.3527220020250743,2
2025-09-18,237.42745971679688,240.74113579799257,236.199788714976,239.5134800259323,44249600,-0.46445731252398037,2
2025-09-19,245.032958984375,245.83144010441063,239.7530294205925,240.77107799962133,163741300,3.203293872010393,3
2025-09-22,255.5928192138672,256.15178189089505,247.64797087114997,247.82763635806887,105517400,4.309567281585802,3
2025-09-23,253.9459686279297,256.8504363399061,253.0975947938589,255.39322235208516,60275200,-0.6443258425658294,2
2025-09-24,251.8300018310547,255.2534845023776,250.56241362070242,254.73446948849343,42303700,-0.8332350414175016,2
2025-09-25,256.3813171386719,256.6807646844572,251.2311452680336,252.72829161839874,55202100,1.8072966979806315,3
2025-09-26,254.97401428222656,257.10994249251326,253.2972024297037,253.61660096533106,46076300,-0.5489100657377954,2
2025-09-29,253.9459686279297,254.5148915782133,252.52867184357527,254.0757261912774,40127700,-0.4031962461707783,2
2025-09-30,254.14559936523438,255.4331385813304,252.6284867333586,254.37515755125318,37704300,0.07861150085717306,2
2025-10-01,254.9640350341797,258.29769267334166,254.44502000530687,254.55481135314994,48713900,0.3220341689919026,2
2025-10-02,256.6408386230469,257.68882891050583,253.66649683440303,256.09186667190835,42630200,0.657662791005964,2
2025-10-03,257.5291442871094,258.7468246365968,253.46689477740222,254.18552630266564,49155600,0.3461279462880995,2
2025-10-06,256.2016906738281,258.5771679771474,254.56481112131073,257.49920544747016,44664100,-0.5154576259537191,2
2025-10-07,255.99208068847656,256.91031341337026,254.94405994391948,256.3214394907812,31955800,-0.08181444267610916,2
2025-10-08,257.5690612792969,258.0281776413904,255.62275879770374,256.03198246417537,36496900,0.6160270999708617,2
2025-10-09,253.55670166015625,257.50917476461467,252.65841993311406,257.3195337882977,38322000,-1.557780115054186,1
2025-10-10,244.80340576171875,255.8922708493858,243.53581752909898,254.45500785015722,61999100,-3.4522045132806656,1
2025-10-13,247.18885803222656,249.2149949644775,245.09284695690994,248.90558714178317,38142900,0.9744359001401026,2
2025-10-14,247.29864501953125,248.37659224814226,244.23447809703134,246.13087266264282,35478000,0.04441421356069508,2
2025-10-15,248.8656463623047,251.3409393203658,246.99920876557604,249.01537013681215,33893600,0.6336473629484196,2
2025-10-16,246.979248046875,248.56621957555782,244.66366953460536,247.7777291727393,39777000,-0.7579986804138628,2
2025-10-17,251.81002807617188,252.89796599708643,246.79958926324147,247.5481624372989,49147000,1.9559457191237417,3
2025-10-20,261.7411193847656,263.87706298772724,255.14370850365398,255.4032084113237,90483000,3.94388237214669,3
2025-10-21,262.2701110839844,264.7853366806196,261.33189684706855,261.38182000576944,46695900,0.2021049273656983,2
2025-10-22,257.9583435058594,262.349966966352,254.94406918261987,262.15033525743416,45015300,-1.6440179021178225,1
2025-10-23,259.0861511230469,260.12418111371363,257.51916110368444,259.4454820834593,32754900,0.4372053262009956,2
2025-10-24,262.32000732421875,263.6275126875418,258.68691759501684,260.69310343226954,38253700,1.2481779466614773,3
2025-10-27,268.2986145019531,268.60802232244004,264.1465248140549,264.37609822840903,44888200,2.279127405766279,3
2025-10-28,268.4882507324219,269.3765722048576,267.63986169210665,268.4782600095115,41534800,0.07068103233436318,2
2025-10-29,269.1869201660156,270.8936584399069,266.6018207191691,268.76770579477784,51086700,0.26022346664624774,2
2025-10-30,270.8836669921875,273.6184749716116,267.969239224885,271.4725408872279,69886500,0.6303229091240592,2
2025-10-31,269.85565185546875,276.79244258078194,268.647962249571,276.4630533049319,86167100,-0.3795042898427692,2
2025-11-03,268.53814697265625,270.33474092754267,265.74348587775046,269.90556627002525,50194600,-0.4882257880291285,2
2025-11-04,269.5262756347656,270.9734988318123,267.11086611942017,267.8195068636227,49274800,0.3679658451690937,2
2025-11-05,269.6260986328125,271.18312844251227,266.4221834255846,268.0989800730272,43683100,0.03703646251622672,2
2025-11-06,269.25677490234375,272.8798740142925,267.38037702601645,267.38037702601645,51204000,-0.13697625428008564,2
2025-11-07,267.9592590332031,271.7719991063764,266.26248096015127,269.28671541495146,48227400,-0.48188791892468386,2
2025-11-10,269.1781311035156,273.4741297822401,267.20997142836535,268.7085692371889,41312400,0.4548721603090611,2
2025-11-11,274.99267578125,275.65206242273547,269.5477586519058,269.55775905965567,46208300,2.160110352909128,3
2025-11-12,273.21435546875,275.4722525277038,271.4460210796085,274.74292397164845,48398000,-0.6466791551621554,2
2025-11-13,272.6948547363281,276.4413491841305,271.83564282199285,273.85374352181776,49602800,-0.19014401037990014,2
2025-11-14,272.15533447265625,275.70200347225597,269.3479639093673,270.7965900477885,47431300,-0.19784761402760198,2
2025-11-17,267.2099609375,270.2371271729127,265.48159771217263,268.5687054184609,45018300,-1.817114312581336,1
2025-11-18,267.19000244140625,270.4569347049811,265.0719890725528,269.7376065335732,45677300,-0.007469218596389826,2
2025-11-19,268.3089294433594,271.9555110777923,265.2517925781922,265.2817633125939,40424500,0.4187757744410714,2
2025-11-20,266.0010986328125,275.17250947675234,265.67142054546326,270.5768036466949,45823600,-0.8601393980195771,2
2025-11-21,271.2361755371094,273.0744516711978,265.4216397990326,265.70137680880595,59030800,1.968065895668869,3
2025-11-24,275.6620788574219,276.7410558404627,270.64675212306133,270.64675212306133,65585800,1.6317525903571717,3
2025-11-25,276.7110900878906,280.1179060838009,274.9926967216935,275.012667049666,46914200,0.3805424506761135,2
2025-11-26,277.29052734375,279.26868736786383,276.3714044558947,276.70108254872224,33431400,0.20940152983219829,2
2025-11-28,278.5893249511719,278.73917862681736,275.73198274965245,277.0008150112318,20135600,0.46838874009274,2
2025-12-01,282.8353576660156,283.1550658399818,275.88187257202503,277.75011957449965,46587700,1.524118957389331,3
2025-12-02,285.9224548339844,287.1313151163589,282.36578537497866,282.7354345985028,53669500,1.0914820528252767,3
2025-12-03,283.8843688964844,288.35019153510143,283.0351573834178,285.9324708384744,43538700,-0.7128107299873898,2
2025-12-04,280.4375915527344,284.46382276925783,278.32954829392816,283.83440686502166,43989100,-1.2141483369261685,1
2025-12-05,278.5193786621094,280.8771882481053,277.79005013345267,280.27774306596746,47265800,-0.6840070477014848,2
2025-12-08,277.6302185058594,279.4085531850005,275.8918244790692,277.86998437615557,38211800,-0.31924534677664207,2
2025-12-09,276.9208679199219,279.7682096639769,276.6611317163261,277.8999627322321,32193300,-0.25550193698475887,2
2025-12-10,278.5193786621094,279.48847306800184,276.1815698919154,277.490342786908,33038300,0.5772445948890148,2
2025-12-11,277.77008056640625,279.3286197507982,273.5540244422053,278.83908758708685,33248000,-0.26902907054526803,2
2025-12-12,278.0198669433594,278.9589906850317,276.5612402656973,277.64021728323,39532900,0.08992558753764257,2
2025-12-15,273.8537292480469,279.8880911943856,272.5849275039148,279.8880911943856,50409100,-1.498503592968503,1
2025-12-16,274.353271484375,275.2424541197232,271.53593087885605,272.5649667835892,37648600,0.1824120627094583,2
2025-12-17,271.58587646484375,275.90184538512057,271.38608172110213,274.75292651919426,50138700,-1.0086976563313366,1
2025-12-18,271.935546875,273.374203136776,266.7004552212896,273.35420232069225,51630700,0.12875132341483297,2
2025-12-19,273.4141845703125,274.34330788170604,269.64768928264715,271.8955859651445,144632000,0.5437456457254575,2
2025-12-22,270.7166748046875,273.62395794129594,270.25711338978425,272.6048920133635,36571800,-0.9866019825797601,2
2025-12-23,272.1053771972656,272.2452609569047,269.30800689497966,270.5868091030317,29642000,0.5129726100470355,2
2025-12-24,273.55401611328125,275.17249671786806,271.9455359163183,272.085389177814,17910600,0.5323815835382772,2
2025-12-26,273.1444091796875,275.1125687682936,272.6049054553,273.9037084592662,21521800,-0.14973530252399003,2
2025-12-29,273.50408935546875,274.10350406329195,272.0954038139857,272.4350823114352,23715200,0.13168132449112857,2
2025-12-30,272.82470703125,273.82377221524894,272.02546707967076,272.5549704076282,22139600,-0.2483993295382736,2
2025-12-31,271.6058349609375,273.42414083736213,271.49595243002375,272.80472532736104,27293600,-0.4467601499789753,2
2026-01-02,270.75665283203125,277.58025431004916,268.7485221479618,272.0054842546519,37838100,-0.3126523879828924,2
2026-01-05,267.0101623535156,271.25618925068443,265.89121426121545,270.38700744645297,45647200,-1.3837113287258118,1
2026-01-06,262.1147155761719,267.2998660934885,261.8749496989937,266.7503924619391,52352100,-1.8334308830022295,1
2026-01-07,260.08660888671875,263.4334831315393,259.56710600115036,262.95395138764474,48309800,-0.773747740562758,2
2026-01-08,258.7978515625,259.0476178563403,255.46096229095477,256.7797203952787,50419300,-0.4955108337700187,2
2026-01-09,259.1275329589844,259.9667440583015,255.98048371428257,258.8377955175017,39997000,0.1273895414872772,2
2026-01-12,260.0067138671875,261.05572011368304,256.5599267903311,258.9177364764393,45263800,0.33928502238405045,2
2026-01-13,260.8059387207031,261.56523797230057,258.148452318208,258.4781303943212,45730800,0.30738623692765366,2
2026-01-14,259.71697998046875,261.57525710051715,256.4700180914029,259.247418118488,40019400,-0.41753602144793955,2
2026-01-15,257.9685974121094,260.7959687899761,256.8096782083212,260.40631875644857,39388600,-0.673187624656213,2
2026-01-16,255.29112243652344,258.6579671912775,254.69167723491495,257.6589020182799,72142800,-1.0379073276537754,1
2026-01-20,246.46937561035156,254.55180921698133,243.19244305608962,252.49373739571587,80267500,-3.4555634923675638,1
2026-01-21,247.41848754882812,251.3248360900433,244.9507953165175,248.46750904444812,54641700,0.3850831106810837,2
2026-01-22,248.1178436279297,250.76536025794266,247.9180183962477,248.96703988447874,39708300,0.28266120532465244,2
2026-01-23,247.80812072753906,249.17685039145397,244.45126111041233,247.08880782235642,41689000,-0.12482895057522869,2
2026-01-26,255.17123413085938,256.32015295784896,249.5664780183616,251.24490015634893,55969200,2.9712962519965025,3
2026-01-27,258.0285339355469,261.70511669708895,257.96859246831417,258.92771692213245,49648300,1.1197578028024013,3
2026-01-28,256.2002868652344,258.61800761819165,254.27208306792676,257.409147241713,41288000,-0.7085445328186779,2
2026-01-29,258.0385437011719,259.4072580677027,254.17216647920577,257.75880668092503,67253000,0.7175077196164281,2
2026-01-30,259.2374267578125,261.6551472598355,251.94423313215475,254.93144331105526,92443400,0.46461394466286166,2
2026-02-02,269.7575988769531,270.2371306501278,258.9676766447768,259.7869174093499,73913400,4.058122413384724,3
2026-02-03,269.22808837890625,271.6258386480508,267.3598109321867,268.9483513556569,64394700,-0.19629122599374993,2
2026-02-04,276.23150634765625,278.68922850453845,272.03545112075,272.03545112075,90545700,2.6012954335186356,3
2026-02-05,275.6520690917969,279.2387093202658,272.97458180817284,277.86999494352693,52977400,-0.20976508564164442,2
2026-02-06,277.8599853515625,280.6473855638201,276.67109542368036,276.8609202349588,50453400,0.8009793893585249,2
2026-02-09,274.6199951171875,278.20001220703125,271.70001220703125,277.9100036621094,44623400,-1.166051394653178,1
2026-02-10,273.67999267578125,275.3699951171875,272.94000244140625,274.8900146484375,34376900,-0.3422920610733904,2
2026-02-11,275.5,280.17999267578125,274.45001220703125,274.70001220703125,51931300,0.6650129249217152,2
2026-02-12,261.7300109863281,275.7200012207031,260.17999267578125,275.5899963378906,81077200,-4.998181130189428,1
2026-02-13,255.77999877929688,262.2300109863281,255.4499969482422,262.010009765625,56290700,-2.2733396848946263,1
2026-02-17,263.8800048828125,266.2900085449219,255.5399932861328,258.04998779296875,58469100,3.1667863563111576,3
2026-02-18,264.3500061035156,266.82000732421875,262.45001220703125,263.6000061035156,34203300,0.17811172199722058,2
2026-02-19,260.5799865722656,264.4800109863281,260.04998779296875,262.6000061035156,30845300,-1.4261469431454121,1
2026-02-20,264.5799865722656,264.75,258.1600036621094,258.9700012207031,42070500,1.5350373037534393,3
2026-02-23,266.17999267578125,269.42999267578125,263.3800048828125,263.489990234375,37308200,0.6047343656806037,2
2026-02-24,272.1400146484375,274.8900146484375,267.7099914550781,267.8599853515625,47014600,2.2390946489790453,3
2026-02-25,274.2300109863281,274.94000244140625,271.04998779296875,271.7799987792969,33714300,0.7679856784716499,2
2026-02-26,272.95001220703125,276.1099853515625,270.79998779296875,274.95001220703125,32292600,-0.4667610137537803,2
